Timestamp,motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionYaw(rad),motionRoll(rad),motionPitch(rad),PredictedClass,UserConfirmation
0.0,0.19149785630423724,0.049984264205476414,-0.2890942004849918,-0.062261225218449394,0.08523627263943333,-0.015785718083120168,-0.005344340138689485,0.04739484178429633,0.9764142260201576,-0.0002890942004849918,0.00019149785630423726,4.998426420547642e-05,Walking,Shelving Items
0.02,0.09564395509203687,0.1201114816611894,0.0029281844866368284,-0.016316624663900645,0.1423321179802152,-0.06589609959966046,0.0015840794909356172,0.03595061560273268,0.9743167149559704,-0.00028616601599835495,0.0002871418113962741,0.00017009574586666584,Walking,Shelving Items
0.04,0.14169706813728267,-0.061511349101238746,-0.011426762271101489,-0.0004187053798598156,0.19436528167122566,0.01851938506552256,-0.013545031343808838,0.03697868940553769,0.9778780986109555,-0.0002975927782694565,0.00042883887953355684,0.00010858439676542707,Walking,Shelving Items
0.06,0.11758010831933817,0.10395738881459729,-0.14124537138595455,-0.01902636560243469,0.13569555176770756,0.0052494632021064785,-0.004567992151699483,0.036996957327046415,0.9882973132613824,-0.0004388381496554111,0.0005464189878528949,0.00021254178558002433,Walking,Shelving Items
0.08,0.1590342385165596,0.014786081928389122,0.18142813530487564,-0.064952851056905,0.16771628316075626,0.025293985257180997,-0.01931970775029163,0.03576807562262927,0.9818152344355925,-0.00025741001435053537,0.0007054532263694545,0.00022732786750841345,Walking,Shelving Items
0.1,0.0016914125351501497,-0.20528549031812912,0.1793183944038122,-0.053300538124675174,0.13005488979581256,0.04623961600706647,-0.012775028368737092,0.035828554000917674,0.9856625945587544,-7.809161994672316e-05,0.0007071446389046047,2.2042377190284347e-05,Walking,Shelving Items
0.12,0.0026553154131417067,-0.1260305645794345,0.1900811137915809,-0.01644659615248689,0.12481392112388019,0.11409776532342367,-0.015046828007280088,0.03311604788937645,0.9873420181826562,0.00011198949384485778,0.0007097999543177465,-0.00010398818738915016,Walking,Shelving Items
0.14,0.25193179823108625,-0.09978260377397327,0.1347850725032289,-0.04520042625960523,0.15145008463271895,0.0750683197668996,-0.009514967133322238,0.03466830384560122,0.9818819140942617,0.00024677456634808665,0.0009617317525488327,-0.00020377079116312344,Walking,Shelving Items
0.16,0.19671837146082216,-0.25539272673972535,0.3459801086865273,-0.07149717250147923,0.1860316984075118,0.0839136614560396,-0.010495490757633619,0.03258280041732619,0.9767903976226584,0.0005927546750346141,0.0011584501240096549,-0.00045916351790284887,Walking,Shelving Items
0.18,0.15025315187428073,-0.20280621005292226,0.36714414040249943,-0.08588536166904878,0.14723709002557572,0.06083022652996761,-0.010577113319068635,0.033026660109983216,0.9757752536619327,0.0009598988154371135,0.0013087032758839355,-0.0006619697279557711,Walking,Shelving Items
