Timestamp,motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionYaw(rad),motionRoll(rad),motionPitch(rad),PredictedClass,UserConfirmation
0.0,-0.20035533350609658,-0.384962878749626,-0.34696533953194475,-0.009114715849430629,0.01190880646848074,0.07603954311782411,-0.011155085728959825,0.008434815979146774,0.9828993386196551,-0.00034696533953194474,-0.0002003553335060966,-0.000384962878749626,Shelving Items,Yes
0.02,-0.08121594642641031,-0.2629802684034381,-0.21253578448953617,-0.12150758605849399,0.05762756252258839,0.05632517130633984,-0.01797455502664805,-0.00025138022314157146,0.9903828027677571,-0.0005595011240214809,-0.00028157127993250685,-0.0006479431471530641,Shelving Items,Yes
0.04,-0.08769812463766427,-0.31257064272888346,-0.4170607974659206,-0.07650136008444257,0.05897228339204925,0.05835188187966193,-0.029572327296167107,0.0028021030305772445,0.9719770231214983,-0.0009765619214874016,-0.0003692694045701711,-0.0009605137898819476,Shelving Items,Yes
0.06,-0.04309510499196917,-0.2709270683127768,-0.3864690356437059,-0.045761442075497885,0.0852328012368169,0.053818947950985414,-0.02143181338960258,-0.0026788622203219744,0.9847546667940933,-0.0013630309571311075,-0.0004123645095621403,-0.0012314408581947244,Shelving Items,Yes
0.08,-0.15628841925767364,-0.23950639150470976,-0.3000629137229819,-0.04762330015486483,0.0006038570728535606,-0.05148646504227997,-0.01710865171676366,0.008907885341312274,0.9889903720895922,-0.0016630938708540892,-0.0005686529288198139,-0.001470947249699434,Shelving Items,Yes
0.1,0.04516282713260139,-0.22637138666519355,-0.5544737679661198,-0.057219493900852236,0.053776764732339694,0.056674402781371126,-0.017466509806797183,0.011177182315632707,0.9822726366623553,-0.002217567638820209,-0.0005234901016872125,-0.0016973186363646274,Shelving Items,Yes
0.12,-0.0514472628218079,-0.4089916217356773,-0.47086715324627537,-0.11272420577271829,-0.011315433796646564,0.027813288850952335,-0.02003158129216794,-0.0036676319476442046,0.9805868753903012,-0.0026884347920664844,-0.0005749373645090203,-0.0021063102581003047,Shelving Items,Yes
0.14,-0.1912073264433873,-0.30385772529246535,-0.37401000907179655,-0.038193841928599384,-0.07773958636690607,-0.03598552506611514,-0.018733447363842828,0.01194363961175978,0.9776285240945821,-0.003062444801138281,-0.0007661446909524077,-0.0024101679833927704,Shelving Items,Yes
0.16,-0.06641158895796986,-0.39218643105948026,-0.5079096599775146,-0.08982468200688248,-0.03337241234461968,-0.022872479209858652,-0.02002640110095743,0.004647673007063224,0.9728073099882706,-0.0035703544611157957,-0.0008325562799103775,-0.0028023544144522507,Shelving Items,Yes
0.18,-0.20851810679811705,-0.42105671649997317,-0.3021048619908532,-0.08333056220372632,-0.042584534275650864,-0.04648354261061644,-0.026304260655056057,0.006170042732271792,0.9881267610999572,-0.003872459323106649,-0.0010410743867084946,-0.0032234111309522237,Shelving Items,Yes
0.2,-0.20832307015438636,-0.2240763670194165,-0.5099136289249354,-0.006004267376148751,-0.064513840280589,0.06055279479033735,-0.015612509658833122,0.0009372318165496073,0.9910370849262434,-0.0043823729520315845,-0.001249397456862881,-0.0034474874979716404,Shelving Items,Yes
0.22,-0.017694550879541113,-0.21072764520417445,-0.4333115460536889,-0.08304306884972991,0.01599447217426413,0.027505976072964698,-0.013859632927989127,0.008130047115096828,0.990496403361565,-0.004815684498085274,-0.0012670920077424222,-0.0036582151431758143,Shelving Items,Yes
0.24,-0.005023658095290189,-0.2218469180012456,-0.4062822276425657,-0.014328271912687056,-0.07916563065838238,-0.043740927339906845,-0.012545063754198286,0.00504632021110204,0.9801996551155726,-0.0052219667257278396,-0.0012721156658377125,-0.00388006206117706,Shelving Items,Yes
0.26,0.07351264090146223,-0.11972525813367288,-0.35220046901813457,-0.02885171266927861,-0.05742545614861233,-0.13610173360799327,-0.016281074580382283,0.006929196132611591,0.9845042449563526,-0.005574167194745974,-0.0011986030249362505,-0.0039997873193107335,Shelving Items,Yes
0.28,-0.003537523234294876,-0.0818233311344686,-0.2623503189990182,-0.003432433743048629,-0.05024072322647388,0.0007463281732721008,-0.022296704693320367,0.006947483278630704,0.9839179496253225,-0.005836517513744991,-0.0012021405481705454,-0.0040816106504452014,Shelving Items,Yes
0.3,0.12702151720157998,-0.1530160940411635,-0.1984955533478376,0.017184758821553136,-0.0876751573262947,-0.06807186033355646,-0.02168744733384782,0.002624977382838698,0.9843839302768247,-0.006035013067092829,-0.0010751190309689653,-0.004234626744486365,Shelving Items,Yes
0.32,0.04398279505733679,-0.21412104110267882,-0.2481842342531888,-0.059768949513295054,-0.053808730295312864,-0.07464621262436749,-0.018694448130922414,0.0009401123289609012,0.9828275547381119,-0.006283197301346017,-0.0010311362359116283,-0.004448747785589044,Shelving Items,Yes
0.34,0.04754148736593948,0.023885605141037908,-0.0888774763021194,-0.04099740046436782,-0.04173094185148338,-0.023299685253057298,-0.021450796814001957,0.005670592202218376,0.9913892187699177,-0.006372074777648136,-0.0009835947485456887,-0.004424862180448006,Shelving Items,Yes
0.36,-0.026748896824272186,-0.197191391827408,-0.13752555502798935,0.038348426734397756,-0.09089308840366672,-0.08712819945348083,-0.023462871383980403,-0.002359425693436841,0.9812587922115903,-0.006509600332676126,-0.001010343645369961,-0.004622053572275415,Shelving Items,Yes
0.38,-0.057039929660118,-0.1056097536347681,-0.06727979964622836,0.010223178551087193,-0.09961740255585869,-0.05356032974671577,-0.025089738104809235,-0.0013001417266503017,0.981598747671362,-0.006576880132322355,-0.0010673835750300792,-0.0047276633259101825,Shelving Items,Yes
0.4,0.09159640193885714,-0.0858908191696802,0.05921502689999204,0.0164537264524441,-0.09618242936940066,-0.06126669169704322,-0.027928036696530406,-0.0077627739541641354,0.977581636743207,-0.0065176651054223616,-0.000975787173091222,-0.0048135541450798625,Shelving Items,Yes
0.42,0.09338206404020179,0.050747070522743,0.05265735142202498,0.047550999491554516,-0.1294433126668872,0.005337673094525651,-0.01663088438619398,-0.0044557927515740045,0.9903927394784803,-0.006465007754000336,-0.0008824051090510203,-0.004762807074557121,Shelving Items,Yes
0.44,0.21477724115422536,0.11233874610255948,0.019272749358264195,0.08539220113733138,-0.16378187669335184,-0.010064041785951884,-0.020322386877876148,-0.0021254614072468876,0.9848941867662491,-0.0064457350046420725,-0.0006676278678967949,-0.004650468328454561,Shelving Items,Yes
0.46,0.1798426741886323,0.0513179458115043,0.10256905171935775,0.07889161343546995,-0.12144047610048016,-0.003849964508188102,-0.022907164008503123,-0.006520842772599934,0.9842994587013223,-0.006343165952922715,-0.0004877851937081626,-0.004599150382643056,Shelving Items,Yes
0.48,0.2870781477138319,0.031645078397702836,0.20711321041699238,0.05009499137354385,-0.08329711863601504,-0.06455555227226763,-0.022434207565659878,-0.0019694163113597885,0.9903580223887528,-0.006136052742505723,-0.0002007070459943307,-0.004567505304245353,Shelving Items,Yes
0.5,0.14238101742052753,0.06094461076417086,0.2698863536342963,0.011935249887858934,-0.08840176463264747,-0.04754485068943384,-0.027856455873320175,0.0002500984921310384,0.9776751917393414,-0.005866166388871426,-5.832602857380312e-05,-0.004506560693481182,Shelving Items,Yes
0.52,0.1104106950622511,0.06461612056336791,0.1660208878189467,0.09658930743094596,-0.0569182748088518,-0.03238494603944618,-0.014350368549213448,0.00048248465906026864,0.9799903123562206,-0.005700145501052479,5.208466648844798e-05,-0.004441944572917814,Shelving Items,Yes
0.54,-0.03510571559686085,0.16344431463084697,0.267510423721076,0.06806603547004937,-0.01398521212631276,-0.04226367197589741,-0.015476557790046225,-0.0019657321852562296,0.9864976650005696,-0.005432635077331403,1.6978950891587132e-05,-0.0042785002582869675,Shelving Items,Yes
0.56,0.16362485898453388,0.1708403718348307,0.29820811627758803,0.062032121322647724,-0.10140543492861837,-0.0880117711234218,-0.024074704569968266,-0.002813173190132442,0.9869064168897278,-0.005134426961053815,0.00018060380987612102,-0.004107659886452136,Shelving Items,Yes
0.58,0.02341989318656587,0.22691119297416235,0.2708505737084156,0.04595890180773308,-0.08774676457609608,0.01963271554909983,-0.020250162280593117,0.004301842583453687,0.9785599349679397,-0.0048635763873454,0.0002040237030626869,-0.0038807486934779745,Shelving Items,Yes
0.6,0.1467154540849894,0.21041415180896042,0.4088371282562617,0.007823757178004185,-0.07577903704611531,-0.06619492589324132,-0.018412500779918958,0.004221021808797281,0.9806997213839761,-0.004454739259089137,0.0003507391571476763,-0.0036703345416690143,Shelving Items,Yes
0.62,0.04368067017666438,0.33556115541229103,0.5256640292458099,0.07594829811841251,-0.06895891082361832,-0.03537784126657603,-0.0077689019857731835,-0.008162070421321797,0.9759801744828378,-0.003929075229843328,0.0003944198273243407,-0.0033347733862567233,Shelving Items,Yes
0.64,0.26626170266984917,0.18652795460101132,0.5586739131570064,0.08761219257087069,-0.005270498030504731,0.05135514536105374,-0.015014270179276031,-0.014725358945595842,0.9746705219057451,-0.003370401316686321,0.0006606815299941898,-0.0031482454316557116,Shelving Items,Yes
0.66,0.21852552445412096,0.31998127676026167,0.35124395515860063,0.03241416614240275,-0.08176062303932274,0.011401657129718443,-0.0262398880044284,-0.005142124074397079,0.99083687961883,-0.0030191573615277207,0.0008792070544483109,-0.00282826415489545,Shelving Items,Yes
