Timestamp,motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionYaw(rad),motionRoll(rad),motionPitch(rad),PredictedClass,UserConfirmation
0.0,0.34200742167020204,-0.112405542637867,0.15037536747621424,-0.04769907648413001,0.031060048104734242,0.12860188532919606,-0.0001189299583685046,0.01710463652841267,0.9961597190563207,0.00015037536747621426,0.0003420074216702021,-0.00011240554263786702,Walking,Yes
0.02,0.2802832731125855,-0.17960189141580082,0.26239910607421796,-0.010858650844161091,0.0691779089399249,0.15105876045580452,-0.008473253411576771,0.016733428487552514,0.9982518602995326,0.0004127744735504322,0.0006222906947827876,-0.00029200743405366784,Walking,Yes
0.04,0.17740374179898682,-0.05262792030545495,0.3006008622730442,-0.0450631460493852,0.0324201405582845,0.11953863638648353,-0.012571673086342038,0.00830746886455722,0.9993623708298937,0.0007133753358234765,0.0007996944365817745,-0.00034463535435912276,Walking,Yes
0.06,0.025934609032726,0.04449441560993553,0.40108523346132197,0.0367012372606741,0.06506215567660116,0.08713504539088801,-0.012546685066605308,0.019738577323792306,0.9934172708995215,0.0011144605692847984,0.0008256290456145005,-0.0003001409387491873,Walking,Yes
0.08,-0.003648495460385783,-0.06163641423212732,0.41259878875649403,0.06104163586998289,0.08898071823486527,0.08526682628412396,-0.007143885081173896,0.013859235136916432,0.9994417419056725,0.0015270593580412927,0.0008219805501541146,-0.0003617773529813145,Walking,Yes
0.1,-0.13081786380364896,0.0787711877337324,0.33154978992662604,0.039560681897988365,0.08383561129554325,0.06740014385793851,-0.014828324866933395,0.00829730297585474,0.9960084141280677,0.0018586091479679185,0.0006911626863504657,-0.0002830061652475822,Walking,Yes
0.12,-0.10269474342248978,0.08490488742687533,0.3023113355834484,0.1567016150455044,0.16414788074138786,0.0609676039684588,-0.016279505660456724,0.013775195818556095,0.9981408476384763,0.002160920483551367,0.0005884679429279759,-0.00019810127782070682,Walking,Yes
0.14,-0.1915726664590871,0.20655895276849673,0.34822924137506295,0.15628265142616515,0.10999417618578315,-0.02562215105149354,-0.004315865624825707,0.01369454905366846,0.9880708813868833,0.00250914972492643,0.0003968952764688888,8.4576749477899e-06,Walking,Yes
0.16,-0.181835534277533,0.2723998343896029,0.2746719584296486,0.1826251241793834,0.0802584064876447,0.02846164433013993,-0.008837260466848873,0.01175832420021173,1.0047371636520352,0.002783821683356079,0.00021505974219135582,0.00028085750933739287,Walking,Yes
0.18,-0.17319784033336233,0.1302973453108767,0.29823088009307464,0.15000813154683132,0.10675253080196291,-0.024224569872104758,-0.008948236618309032,0.011052258171772125,0.9967592614476938,0.0030820525634491533,4.186190185799346e-05,0.0004111548546482696,Walking,Yes
0.2,-0.35765709968551834,0.2722376875938215,0.13291752726174869,0.09201069017308418,0.08373858742129368,-0.07284924237364289,-0.005235707522291961,0.0015893912953974729,1.0032770864816134,0.0032149700907109025,-0.0003157951978275249,0.0006833925422420911,Walking,Yes
0.22,-0.3950351066133808,0.22738751801099874,0.10300110606203625,0.1473068655195721,0.14525638668431826,-0.10091418885926072,-0.00573659923567186,0.014337668163290568,0.9905150180723539,0.0033179711967729385,-0.0007108303044409057,0.0009107800602530898,Walking,Yes
0.24,-0.3859367811373667,0.26453069688103026,0.017008949335803512,0.1427721258852055,0.05835317693103868,-0.07143501307897554,-0.0010614400324285202,0.02145821596659958,0.9958301088419133,0.003334980146108742,-0.0010967670855782723,0.0011753107571341199,Walking,Yes
0.26,-0.30696204805233157,0.15487525358215476,-0.03730659394835814,0.11958295041719798,0.1008420741585798,-0.06043639157422127,-0.015405868331547522,0.021274281169014243,0.9926945998482714,0.003297673552160384,-0.001403729133630604,0.0013301860107162748,Walking,Yes
