Timestamp,motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionYaw(rad),motionRoll(rad),motionPitch(rad),PredictedClass,UserConfirmation
0.0,-0.1974897091059627,-0.19127083300613876,-0.22396208298640288,-0.04907263537033422,0.025610052469018825,0.008651337995539604,-0.019772488957172533,0.018410487167976004,0.978150486634417,-0.0002239620829864029,-0.00019748970910596272,-0.0001912708330061388,Shelving Items,Washing Dishes
0.02,-0.1436609456804745,-0.22278013605981403,-0.29809965155045937,-0.06949297553908296,0.08595950857789167,-0.005197754596153369,-0.020106179642100215,0.019857399051089564,0.9821463921561825,-0.0005220617345368622,-0.00034115065478643723,-0.00041405096906595276,Shelving Items,Washing Dishes
0.04,-0.1186393028014992,-0.10367211124044204,-0.21408198347522128,-0.045684626555121656,0.04507147749481658,0.0024621004670048047,-0.01964689179880354,0.02566613183073609,0.9657426576107804,-0.0007361437180120837,-0.0004597899575879364,-0.0005177230803063949,Shelving Items,Washing Dishes
0.06,-0.08790646320539637,-0.17421309573159713,-0.24219382893722735,-0.05383081129718858,0.0777535901215647,0.03012304629051646,-0.01147721966688379,0.008924699590142027,0.9763920813192588,-0.000978337546949311,-0.0005476964207933328,-0.000691936176037992,Shelving Items,Washing Dishes
0.08,-0.12192159491009451,-0.08782456298006777,-0.2640920545811413,-0.07966280769424161,0.11726085570765758,0.04705620868376722,-0.012478510239868765,0.022511923077956728,0.9710099295801687,-0.0012424296015304524,-0.0006696180157034274,-0.0007797607390180599,Shelving Items,Washing Dishes
0.1,-0.11062906458459124,-0.07641536363963547,-0.09067180833511265,-0.023722599263230715,0.09610955162741323,0.07977576355813693,-0.01970373131673043,0.02130108537528974,0.9700630422601454,-0.0013331014098655648,-0.0007802470802880185,-0.0008561761026576954,Shelving Items,Washing Dishes
0.12,-0.05940422822439405,-0.039907080486132736,-0.1370549989347487,-0.06294752892369666,0.07625432089522302,0.0478966954815838,-0.019780951190924743,0.022482128656162382,0.9846629353452794,-0.0014701564088003137,-0.0008396513085124126,-0.000896083183143828,Shelving Items,Washing Dishes
0.14,-0.17193732048288093,-0.06139038028411016,-0.13876212390321255,-0.02895690943615333,0.11325722873645326,0.08528894572349134,-0.009443581994819055,0.026776444229585056,0.9774393380700673,-0.0016089185327035262,-0.0010115886289952937,-0.0009574735634279382,Shelving Items,Washing Dishes
0.16,0.016369887938753942,-0.047485127025322114,-0.06806820742904844,-0.09091384993816137,0.1050338927185073,0.05763702871100878,-0.020719522275523282,0.02096691702960048,0.9691107838789785,-0.001676986740132575,-0.0009952187410565397,-0.0010049586904532606,Shelving Items,Washing Dishes
0.18,0.039585164427379756,0.05295146842134016,-0.027993421743888608,-0.03923233329434987,0.09833070110371248,0.02223520345367387,-0.02272192495684943,0.017935731011304388,0.9698423092937852,-0.0017049801618764634,-0.0009556335766291599,-0.0009520072220319204,Shelving Items,Washing Dishes
0.2,-0.001976729487031443,0.09461733069775861,-0.0704078195556349,-0.054861453704198815,0.1567883783931284,0.06794225751201814,-0.020127626140957797,0.024601259333381517,0.9708222108261071,-0.0017753879814320984,-0.0009576103061161913,-0.0008573898913341616,Shelving Items,Washing Dishes
0.22,0.09697565015148747,0.011079176512189363,0.035589560656240214,-0.06713454872650519,0.13083692652957737,0.06884310862260903,-0.0197663107938216,0.0164454148840286,0.9845490585689729,-0.001739798420775858,-0.0008606346559647039,-0.0008463107148219723,Shelving Items,Washing Dishes
0.24,-0.05864253096360436,0.13272688988543951,-0.015803703563698444,-0.04370608074857697,0.12915697296879405,0.06501646912593802,-0.011749745425442413,0.015022816090889676,0.9808125953268347,-0.0017556021243395562,-0.0009192771869283083,-0.0007135838249365328,Shelving Items,Washing Dishes
0.26,0.08560197683005166,0.09331148434817767,0.11186597417695146,-0.03213968102119053,0.09091141181998995,0.04045968723225053,-0.011177666986137928,0.01613147399050593,0.9820734746688269,-0.0016437361501626048,-0.0008336752100982566,-0.0006202723405883551,Shelving Items,Washing Dishes
0.28,-0.0790345219805422,0.07906173180329054,0.1568103608335557,-0.05314454113820797,0.13184356056311605,0.1111135558551007,-0.014834140226791614,0.018485315289018124,0.9818751619622076,-0.0014869257893290492,-0.0009127097320787988,-0.0005412106087850644,Shelving Items,Washing Dishes
0.3,0.07124838328613842,0.11049739715560115,0.1449669708247559,-0.00022675434592728857,0.0939328153877366,0.06108532774676465,-0.013897248056370763,0.0148974369422616,0.9773432685732759,-0.0013419588185042933,-0.0008414613487926604,-0.0004307132116294633,Shelving Items,Washing Dishes
0.32,-0.04501749149855469,0.16050986219538105,0.25462026400173227,-0.00869261522418805,0.07686966975956877,0.0533627169536762,-0.019171038524805305,0.020485265564929824,0.9824924450795451,-0.001087338554502561,-0.0008864788402912151,-0.00027020334943408226,Shelving Items,Washing Dishes
0.34,0.09489128239279246,0.2650874661921654,0.263516808888057,-0.002075367290501647,0.0516011005812551,0.03207781735395338,-0.027236922180826878,0.020999361225459017,0.9736087466890901,-0.0008238217456145038,-0.0007915875578984226,-5.115883241916863e-06,Shelving Items,Washing Dishes
0.36,0.04081113592787444,0.15484049468113337,0.2903163084045914,-0.014918720778178119,0.08450157933684167,-0.02340042701416429,-0.020016066575620387,0.016083030186286543,0.9747390480671708,-0.0005335054372099124,-0.0007507764219705482,0.0001497246114392165,Shelving Items,Washing Dishes
0.38,0.22203109258424758,0.24097750422739447,0.2766256456368659,0.00674152673644099,0.021040897392498027,-0.01388535717322867,-0.018610054658018484,0.028338972485873012,0.9768262704259347,-0.0002568797915730465,-0.0005287453293863006,0.000390702115666611,Shelving Items,Washing Dishes
0.4,0.18723687476684858,0.12574887551629343,0.24422828237639893,0.03086580566194611,0.06588843225360075,0.01954381766348407,-0.006276093516237242,0.021379377588475627,0.974173237681869,-1.2651509196647539e-05,-0.000341508454619452,0.0005164509911829044,Shelving Items,Washing Dishes
0.42,0.2867080299716814,0.3302415238577546,0.20407178934664247,0.06803875484758952,0.03910355894379388,-0.01775965648784502,-0.016901395658636187,0.01837871543011013,0.9689143267160683,0.00019142028014999495,-5.4800424647770625e-05,0.000846692515040659,Shelving Items,Washing Dishes
