motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionYaw(rad),motionRoll(rad),motionPitch(rad)
0.3468809577980344,-0.5850175754476308,-0.054311593904726514,-0.12826124641787903,0.08474545853300591,-0.04540750741029515,-0.0247745464157414,0.011760083741556472,0.9689713615623622,-5.4311593904726514e-05,0.0003468809577980344,-0.0005850175754476308
0.5561926213517969,-0.48987496987148377,-0.14286169665952958,-0.02783997753750662,0.09205216718080961,-0.06392063066590127,-0.015952387571352707,0.003233789985637352,0.9743601179738101,-0.0001971732905642561,0.0009030735791498313,-0.0010748925453191146
0.456637125932689,-0.644977120917614,-0.2102724908618595,-0.10283210575371457,0.06024466663889225,-0.04434695069361247,-0.014468866480093873,-0.008531865157125089,0.9689431822871265,-0.00040744578142611564,0.0013597107050825204,-0.0017198696662367287
0.4854306668641732,-0.5725412809471897,-0.17633726705226313,-0.11052045267811789,0.05918268099258013,0.01892526156043047,-0.011950098512201756,-0.0012543783531195588,0.9749672772792308,-0.0005837830484783788,0.0018451413719466937,-0.0022924109471839185
0.541590518867606,-0.6072217882282608,-0.0095071513048329,-0.02918528247731996,0.02617286139882325,0.026953960005881315,-0.02241697038488279,0.004746500693760735,0.9768226822968704,-0.0005932901997832117,0.0023867318908143,-0.002899632735412179
0.5005759487640647,-0.5404426370507783,-0.06848091950912083,-0.07252338983551793,0.033902342193889975,0.01850363840848089,-0.01665208554496091,0.010322510413198774,0.9749198234594602,-0.0006617711192923325,0.0028873078395783647,-0.003440075372462958
0.7625080876440756,-0.233877911144709,-0.2137216666798443,-0.18882411794040324,-0.0003292505739364564,-0.017459491775014088,-0.009771235323372972,0.0015056844608713513,0.9716236704861297,-0.0008754927859721767,0.00364981592722244,-0.0036739532836076666
0.7343684266833231,-0.30426676040508016,-0.36656321158612143,-0.11727330761978903,-0.07379160126083688,0.07672848326490103,-0.024724948321539313,0.008220433579770543,0.9645873218610057,-0.001242055997558298,0.004384184353905763,-0.003978220044012747
0.7462074968380015,-0.4046106810223566,-0.19487482737992154,-0.1459822562072759,-0.04458414875677552,0.08324830520615266,-0.01615394715534912,0.004517472129778204,0.9719175826629948,-0.0014369308249382196,0.005130391850743765,-0.004382830725035104
0.4996781562379867,-0.1779254216947786,-0.2802967445452254,-0.12848512666472225,-0.06737934275147912,0.10688211415402972,-0.023806760627048333,0.000282860961858639,0.9673948887885351,-0.0017172275694834448,0.005630070006981751,-0.004560756146729883
0.661119994909449,-0.3679021472455737,-0.3171854390045378,-0.10951202742086572,-0.10315412962339447,0.029716600310478375,-0.01841526129094566,0.006076511305786291,0.9734306855043723,-0.002034413008487983,0.006291190001891201,-0.004928658293975457
0.6988317528637116,-0.3796397833846685,-0.13761365047266427,-0.07560752330490203,-0.10708892581032443,0.23506140858767904,-0.02036538639271636,0.0067429303396779015,0.9779713409302657,-0.0021720266589606465,0.006990021754754912,-0.005308298077360125
0.4989571485245103,-0.2830272296281186,-0.31772891154410343,-0.14411323139380328,-0.07106264701314906,0.08744942446301733,-0.014541171644932658,0.00030266018881713636,0.9695091985365847,-0.0024897555705047504,0.007488978903279421,-0.005591325306988243
0.46712039724090226,-0.35560000663772096,-0.15141297287876507,-0.08724387011214105,-0.10031545816657686,0.04778353568879397,-0.01796021616783435,-0.0020583444495635896,0.9644266657759679,-0.002641168543383516,0.007956099300520323,-0.005946925313625964
0.4649536874522845,-0.33723356156555284,-0.08903642266256698,-0.08331794659389023,-0.08921269078175155,0.19175985211447405,-0.022937918108078142,-0.006747757805716735,0.9735976481596023,-0.0027302049660460825,0.008421052987972608,-0.006284158875191518
