motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionYaw(rad),motionRoll(rad),motionPitch(rad)
-0.05120978321599626,-0.3178963559222896,0.5646401040090175,0.08871306805365466,-0.12187318363926836,0.06188334009733215,0.01783669281874075,-0.018832973185030886,0.9861159535338492,0.0005646401040090176,-5.120978321599626e-05,-0.0003178963559222896
0.005868713077312293,-0.3612002084314698,0.6138977680466862,0.12344338756030417,-0.15054476377255968,0.058019153961925696,0.032792485871157365,-0.02119222881060289,0.9938904040613508,0.0011785378720557038,-4.534107013868396e-05,-0.0006790965643537595
-0.1610898445613395,-0.3071679228056452,0.6553655507177588,0.13216069101917574,-0.057856021978382084,0.05810633594653738,0.020689590062288953,-0.02350288004593398,0.9881757230059413,0.0018339034227734625,-0.00020643091470002348,-0.0009862644871594045
-0.03182040111121416,-0.4244920922730575,0.5188279565221333,0.10670426463726097,-0.05967618757061989,0.0031274731024375554,0.016684528221943905,-0.02883806571738349,0.9992137286408325,0.002352731379295596,-0.00023825131581123768,-0.001410756579432462
-0.06376975735249271,-0.4001520510807741,0.5134501837097183,0.1301426685586293,-0.06210284680482177,0.08186580855520105,0.011417853732774801,-0.02208718418119937,0.985456172436767,0.0028661815630053144,-0.0003020210731637304,-0.0018109086305132364
-0.07950755126658698,-0.3496353715241917,0.5450864038567874,0.10759530157499533,-0.024639142580551127,0.09011378128191586,0.023219230102666646,-0.027442966902898394,0.9942295112428582,0.0034112679668621016,-0.0003815286244303174,-0.002160544002037428
-0.004535540663993247,-0.47192631219250947,0.4948344237455587,0.07923245886802681,0.008179557149520861,0.09103015627492579,0.016477552122316257,-0.025577082530074118,0.9902785530712429,0.0039061023906076606,-0.00038606416509431065,-0.0026324703142299372
-0.1587753824214096,-0.3203064409183929,0.30056085903613194,0.08581693993129341,0.026657222356427923,0.07052739215366169,0.011880540626900693,-0.0351210575666788,0.988936023100526,0.004206663249643793,-0.0005448395475157202,-0.00295277675514833
-0.0824499961812276,-0.4273919795216703,0.19391630470492677,0.151268536680041,0.043620586932416786,0.15371901995517845,0.018077215712671475,-0.023892688661789264,0.9854056550293809,0.00440057955434872,-0.0006272895436969478,-0.003380168734670001
-0.11519909714869334,-0.331807647193499,0.20160595078790278,0.07068670946726294,0.005082178098266275,0.12490805928159218,0.028408161407683756,-0.02492202152391268,0.9899089143483247,0.004602185505136622,-0.0007424886408456412,-0.0037119763818635
0.0894558426136628,-0.4297548897916569,0.1050548157264948,0.16226413592818803,0.07312990735760112,0.10098644957393388,0.01797997657035624,-0.0224910789440597,0.9838184104739877,0.004707240320863118,-0.0006530327982319784,-0.004141731271655158
0.06761138475833692,-0.16658143283304197,-0.025731969841365485,0.12364630870371614,0.007333015245828327,0.0615995134681098,0.016180758041352643,-0.024387407481970932,0.9880630502053765,0.004681508351021752,-0.0005854214134736414,-0.0043083127044881995
-0.07697770887707953,-0.15360211379693395,0.11454584039183287,0.08387478761764322,0.04320491256329354,0.09194308164014237,0.014825960402884376,-0.03266610750906398,0.9817717175152064,0.004796054191413585,-0.000662399122350721,-0.004461914818285133
