motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionYaw(rad),motionRoll(rad),motionPitch(rad)
0.009140177513152423,0.2143550412735244,0.262178994125459,-0.0753885979330386,0.09226807256377118,-0.002904160389750903,-0.025107193643682267,0.0324643361426139,0.9677337586485213,0.000262178994125459,9.140177513152422e-06,0.00021435504127352442
0.0068597903208922895,0.1340539948636948,0.1907911605137585,-0.1075151033297668,0.06399760009517079,0.002369865621233631,-0.020137769892235376,0.03916741363809513,0.97151969209606,0.0004529701546392175,1.5999967834044712e-05,0.0003484090361372192
-0.05740941255729354,0.0918007351061377,0.053764719280501694,-0.03382022811406017,0.09669114132215323,0.04426089176495642,-0.01316067173440457,0.02242430515684258,0.9759459215164463,0.0005067348739197191,-4.1409444723248824e-05,0.00044020977124335694
0.029041792700629412,-0.0662041452962796,0.09598412479316026,-0.042322739847422935,0.08721585427327413,-0.04932819680505084,-0.01812796107241067,0.030749407106811465,0.9685337932349346,0.0006027189987128795,-1.2367652022619414e-05,0.00037400562594707733
0.13256630846991854,-0.06242045846527236,-0.024359908944102015,-0.04843394509820742,0.07595807757118933,-0.02117138487781381,-0.011790982603937239,0.03484098840518371,0.9721567223469036,0.0005783590897687775,0.00012019865644729914,0.000311585167481805
0.06360887505338347,0.013913040037138447,-0.011779254099141614,-0.037314811560197475,0.03686007484119773,-0.01966624863217152,-0.0207081931923464,0.02053412430319653,0.9775888456817987,0.0005665798356696358,0.0001838075315006826,0.00032549820751894346
-0.00648117044747204,-0.09564892230654128,-0.11656282709140445,-0.05920183269009998,0.04634582892203154,-0.008999608454871804,-0.01963326212023855,0.024592187088603744,0.9696122681941295,0.0004500170085782313,0.00017732636105321055,0.00022984928521240216
0.07061296637401977,-0.10537233787203333,-0.25645576738716025,-0.0266648098464114,-0.018245636963206205,-0.045232918205037664,-0.02055187985209793,0.022389188928529043,0.9755404333542639,0.0001935612411910711,0.0002479393274272304,0.00012447694734036885
0.07359180972147525,-0.10828652933936939,-0.3567691714787888,-0.029866871935541665,0.028849852371910803,-0.035060697173246294,-0.022026002641143454,0.03296858683957756,0.9773571598873687,-0.0001632079302877177,0.00032153113714870565,1.6190418000999447e-05
0.08604008192264857,-0.005788435696137906,-0.28903940441946985,-0.024298824029937754,0.03579508954772734,-0.06101931585260662,-0.02060251646502834,0.029110763433706235,0.9674476222548944,-0.00045224733470718755,0.0004075712190713542,1.0401982304861544e-05
0.012334516206011337,-0.1283242740356157,-0.24713864782606512,-0.08476535677376708,-0.028439194287250304,-0.011174375282938865,-0.03185003922231826,0.03204845770367342,0.9676869422802616,-0.0006993859825332527,0.0004199057352773655,-0.00011792229173075415
0.03443669270227273,-0.1962541874132594,-0.28484049593889904,-0.02942769852355521,0.002434110795441122,-0.005662799433319548,-0.028903975694159534,0.03000511002144019,0.9660036805855806,-0.0009842264784721518,0.0004543424279796382,-0.0003141764791440135
0.13630545100375605,-0.2338304306217085,-0.29732840336332866,0.03875700593599822,-0.04355805725379369,0.023992286983241087,-0.02155930309170613,0.02841588463646309,0.9713724167176794,-0.0012815548818354806,0.0005906478789833945,-0.000548006909765722
0.13171771044293315,-0.09762499348178372,-0.24813504993091,0.016845972074093243,-0.025894907545889592,-0.010552006740200204,-0.028856825072958642,0.026522473564026827,0.9788978455345773,-0.0015296899317663905,0.0007223655894263275,-0.0006456319032475058
0.19723150022351582,-0.21041734377518412,-0.17793125193344111,0.011890299213109155,-0.06393342045410556,-0.008981771084905258,-0.024189414380848036,0.04421409537980657,0.9728560978863015,-0.0017076211836998317,0.0009195970896498434,-0.0008560492470226898
0.10769654719964813,-0.10073331829334797,-0.19222198253967399,-0.0031976547142042447,-0.03969078035965708,-0.045046292598541586,-0.028212994557111758,0.030979672899591866,0.9647758975854969,-0.0018998431662395057,0.0010272936368494914,-0.0009567825653160379
0.032312848415796264,-0.13799898847381717,-0.26440418013460987,0.06986536676780852,-0.03424274897170272,0.004180890612730322,-0.0153737127299166,0.02900626553976292,0.967018876623105,-0.002164247346374116,0.0010596064852652876,-0.0010947815537898553
0.1815637635359315,-0.1874663028319648,-0.16488024212225116,0.04687041535132561,-0.10958801725390757,0.005159267271337453,-0.020646877067066926,0.03326829398027773,0.9637783394758771,-0.002329127588496367,0.001241170248801219,-0.00128224785662182
0.10203631572774088,-0.1927482705423908,-0.04872269614231063,0.026740343480115777,-0.0676862490024696,0.0007993757657880959,-0.017428510316588024,0.03380468916637405,0.9639876280813406,-0.002377850284638678,0.00134320656452896,-0.0014749961271642107
0.0796393586599598,0.03818620482223506,-0.053505864993995844,0.03324528015256129,-0.08491444664252372,0.06677289936845053,-0.01945026745281942,0.028639031507253564,0.9714877169636498,-0.0024313561496326734,0.0014228459231889197,-0.0014368099223419758
0.0901219311715003,-0.11190310174037628,0.01747143198922738,0.06181993532432465,-0.07072307117739983,0.028726560686014473,-0.01997221799123685,0.026217123372093885,0.956581115652492,-0.0024138847176434462,0.00151296785436042,-0.001548713024082352
