motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionYaw(rad),motionRoll(rad),motionPitch(rad)
0.010760682776367936,0.2619472133098999,-0.16219500211591223,0.22754143720943393,-0.03211435028430412,-0.014122440816625706,0.019534257397751283,-0.046100761261091035,0.978369541320607,-0.00016219500211591222,1.0760682776367937e-05,0.0002619472133098999
-0.0075819511728015265,0.24185000646837407,-0.16942207247259727,0.23229439309757338,-0.021352611720441693,-0.044049361714885556,0.016897935690180173,-0.04143573822088918,0.978399450361082,-0.00033161707458850956,3.17873160356641e-06,0.000503797219778274
-0.20778744777011007,0.08989298563310846,-0.24405981109842567,0.25152979285789384,-0.05182169991403655,0.0099251447698123,0.022235543721403017,-0.03467009286842025,0.9760125040211824,-0.0005756768856869353,-0.00020460871616654366,0.0005936902054113824
-0.19936020554419126,0.05964704647546141,-0.1796019949985735,0.24053627158576257,-0.04201342302207519,-0.07162641552376063,0.012839971859068313,-0.0339487190047254,0.974899971502163,-0.0007552788806855087,-0.00040396892171073496,0.0006533372518868438
-0.2245308844455813,-0.04359859308109053,-0.11546104598737772,0.18616337163433677,-0.044303012716987285,-0.04190481715407956,0.014967923548486178,-0.03251667751522444,0.979478306108224,-0.0008707399266728865,-0.0006284998061563163,0.0006097386588057533
-0.2675506308411087,-0.012803107407098183,-0.23994241706611577,0.13309288204339767,-0.038947077044585825,-0.07870667460895833,0.0091434609866348,-0.04001497440029184,0.9830264323001254,-0.0011106823437390023,-0.0008960504369974249,0.0005969355513986551
-0.3638062684996874,-0.17968386495821229,-0.1600230207804438,0.16282030365966318,-0.031540137692969976,-0.0588447244777524,0.028349031226576095,-0.043346704085598195,0.9680902590343685,-0.001270705364519446,-0.0012598567054971123,0.0004172516864404428
-0.3129349387094451,-0.2014605512608592,-0.09258414528125983,0.0778285775212141,-0.016586229056216983,-0.0733124387971504,0.014552897867863467,-0.037729494717167224,0.969305273118601,-0.001363289509800706,-0.0015727916442065575,0.00021579113517958355
-0.4283875240441949,-0.19542679532623777,-0.12731332836478693,0.07773641738049289,-0.006871022913346122,-0.052112032627441345,0.01598502488896688,-0.04140764264197699,0.9757817244159552,-0.001490602838165493,-0.0020011791682507524,2.0364339853345766e-05
-0.33874928070308985,-0.1955441480944057,-0.12798851858529914,0.023434538725947966,0.04508940966537127,-0.05592793935636151,0.02366297857312226,-0.03663155817660827,0.9760201683133867,-0.001618591356750792,-0.0023399284489538427,-0.00017517980824105993
-0.24662405457944012,-0.2582255680549766,-0.07704785562675362,-0.025886791737126352,0.05123599966705644,-0.10174137999228965,0.016891273363509443,-0.03713390964520943,0.9756277065905217,-0.0016956392123775458,-0.002586552503533283,-0.00043340537629603653
-0.28187586026633493,-0.3534401042257975,0.0720209257341179,-0.05417775364116073,0.02174698139830289,0.009115256102165797,0.012492195468996815,-0.03376958805587716,0.9673446926671032,-0.0016236182866434274,-0.002868428363799618,-0.0007868454805218341
-0.3546299482249148,-0.3221131138489033,0.12343917300273141,-0.08619379376580527,0.025902580676400222,-0.015881353858967308,0.015411753180251756,-0.04207393441334584,0.9720453498531292,-0.0015001791136406962,-0.003223058312024532,-0.0011089585943707375
-0.18797390810260817,-0.15517390557537775,0.08105311052724747,-0.10915525769456112,0.041277041727918774,-0.007879469001653523,0.027375847602073223,-0.038288131293423414,0.9713637420314726,-0.0014191260031134489,-0.003411032220127141,-0.0012641324999461152
-0.21510594180062664,-0.21041826583511955,0.3071778012990749,-0.1556493795861834,0.04406623984276439,0.03137697885029774,0.018588582957970112,-0.04005014583094,0.9701531044906073,-0.0011119482018143738,-0.0036261381619277673,-0.0014745507657812347
-0.15863384873557182,-0.15390008593132523,0.1618639922971718,-0.10810179258951888,0.10133508834562559,0.0905743308814647,0.019916517280794813,-0.026441498075094577,0.9770762623569396,-0.0009500842095172021,-0.003784772010663339,-0.0016284508517125599
-0.061366707690701995,-0.07227845672098732,0.16043263317044948,-0.14731405876127548,0.11462105148599627,0.07172005583666291,0.020267370229169968,-0.03726958798343844,0.9748588430362509,-0.0007896515763467526,-0.0038461387183540414,-0.0017007293084335474
0.05980007241506152,-0.008753276343657503,0.2449386427219485,-0.0661433980510006,0.010371536143346599,0.0775851236027655,0.01645848718070378,-0.037344014737391615,0.9715495411030506,-0.0005447129336248039,-0.0037863386459389796,-0.001709482584777205
0.015257679233232894,-0.11303321206676128,0.27386314240864607,-0.12011512104626697,0.005397750239418965,0.1355735465467141,0.018969932195005746,-0.03533258136993587,0.9744915311359054,-0.00027084979121615784,-0.0037710809667057463,-0.001822515796843966
