motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionYaw(rad),motionRoll(rad),motionPitch(rad)
-0.14989077007922277,-0.20211173293419127,0.3150755443069325,0.07712535209720019,0.09528272217975664,0.10256532722018429,0.005844698783813416,0.039072439539363756,1.005269977380265,0.00031507554430693254,-0.0001498907700792228,-0.00020211173293419125
-0.37698154111118726,-0.20499248850978374,0.3121387058354894,0.15215936840649377,0.06506239232895075,0.1837088954892817,0.004342853633172861,0.034723473901701836,0.9891799991965848,0.000627214250142422,-0.00052687231119041,-0.00040710422144397507
-0.21944327147499107,-0.3620626140465234,0.16124427497921565,0.22895421159491613,0.08781557395765573,0.1491402817810012,0.012536104456336912,0.03235778863524915,0.9970274869559551,0.0007884585251216376,-0.0007463155826654012,-0.0007691668354904983
-0.16414512071277015,-0.22430755288421086,0.0934092923535218,0.23431140234064804,0.075222503428793,0.17853587315470715,0.009383697871291561,0.04445475371995357,1.0006255824612071,0.0008818678174751593,-0.0009104607033781713,-0.0009934743883747092
-0.15462419962470092,-0.15451033933997727,0.09868572895530787,0.2683567679337842,0.06987527065283461,0.20855101650515379,0.008633645222195493,0.028842354946256244,1.002468580585997,0.0009805535464304674,-0.0010650849030028721,-0.0011479847277146864
-0.10290451525159369,-0.16290810515840806,-0.06838571123770273,0.2093827964011058,0.027190289059740434,0.10427250465523942,0.009683461377404641,0.03756027155504715,0.9957708999911611,0.0009121678351927646,-0.001167989418254466,-0.0013108928328730944
0.09539428765841144,-0.1160419141586548,0.10062618402552728,0.22371584019153223,0.014979320602454514,0.15973157142972338,0.021696562838932405,0.04021183174663246,0.9980501029505224,0.0010127940192182917,-0.0010725951305960546,-0.0014269347470317493
-0.011464604163698613,-0.1351133811215536,-0.049982386213505106,0.14700533311293393,-0.004924366243916224,0.10564660416098444,0.015656742496243513,0.029357738472311726,1.0046052078911718,0.0009628116330047867,-0.0010840597347597529,-0.001562048128153303
0.14181673436065378,0.009424734682081895,-0.17226605118923732,0.2228156301448303,-0.02757805397646529,0.1547263169260868,0.007858739424699702,0.038519319475715956,1.0036662616553473,0.0007905455818155494,-0.0009422430003990991,-0.0015526233934712213
0.19837712188389212,-0.11399790329282261,-0.17384361246957794,0.19636433113128857,0.04534124209350904,0.10775828033965758,0.005831255419239001,0.029713859882410664,0.9929235942212561,0.0006167019693459714,-0.000743865878515207,-0.0016666212967640438
