Timestamp,motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionYaw(rad),motionRoll(rad),motionPitch(rad),PredictedClass,UserConfirmation
0.0,-0.15417268057129868,0.2005677759921451,-0.3927658675576567,-0.05637417164061131,0.07279670477486444,0.03508328325989765,-0.02161920632907034,0.04572524024548755,0.9872673003065603,-0.0003927658675576567,-0.0001541726805712987,0.0002005677759921451,Brushing Teeth,Yes
0.02,-0.08324915781158633,0.31693031159317653,-0.28088100121002557,-0.028894342113296532,0.014924833875237282,0.0322268115363945,-0.016668263224668925,0.03765688331290365,0.9925722570048795,-0.0006736468687676823,-0.00023742183838288498,0.0005174980875853216,Brushing Teeth,Yes
0.04,-0.10582171758024261,0.25247800399563153,-0.1793371140208042,-0.015478156363186259,0.06466155794762886,0.04614639591358389,-0.018965587750982314,0.0549193359318415,0.988680454113,-0.0008529839827884864,-0.0003432435559631276,0.0007699760915809532,Brushing Teeth,Yes
0.06,-0.03217230026738485,0.1808252224037605,0.013057808197401405,-0.011772787368539463,0.035582239422793496,0.0648964543268075,-0.03143014275097268,0.048102319448672964,0.985540774466799,-0.000839926174591085,-0.00037541585623051247,0.0009508013139847139,Brushing Teeth,Yes
0.08,0.06850744739796119,0.17692828026577567,0.21026612395182517,-0.012146023611753588,0.025724408244983673,0.07720897652466666,-0.017983178171664352,0.041086093744671016,1.001613799259802,-0.0006296600506392598,-0.0003069084088325512,0.0011277295942504896,Brushing Teeth,Yes
0.1,-0.013175470773054254,0.19577291596766522,0.44137648015241293,-0.0017522506916109537,0.012299200087263658,0.005170676931201898,-0.024120802321680995,0.03708119293883908,0.9883270816007897,-0.00018828357048684686,-0.00032008387960560545,0.0013235025102181549,Brushing Teeth,Yes
0.12,0.0616617570233706,0.014676528352555868,0.43868987960816963,-0.024290441137063565,0.02604241509632879,0.03491401345410324,-0.033415685564743496,0.036809012804102155,0.9902661258385329,0.0002504063091213228,-0.00025842212258223485,0.0013381790385707107,Brushing Teeth,Yes
0.14,0.08859633694476848,-0.04328360664687551,0.48148640605490467,0.05804955449448221,0.03789222348896602,0.03917447805512526,-0.010153957042876458,0.041910897119556756,0.9971321082599168,0.0007318927151762275,-0.00016982578563746637,0.0012948954319238351,Brushing Teeth,Yes
0.16,0.06591046759806193,-0.06967848499227791,0.5512819259574782,0.021576260006640806,-0.01306196501472229,0.02801640363795791,-0.011347461818892934,0.038915767838112916,0.9955475543645002,0.0012831746411337056,-0.00010391531803940443,0.0012252169469315574,Brushing Teeth,Yes
0.18,0.1659863075377282,-0.07940982257346368,0.4470637508167171,0.019317620022624882,-0.011952452634623472,0.0003897020012466612,-0.022719512884073256,0.034263507360027284,0.9933437824968381,0.001730238391950423,6.207098949832377e-05,0.0011458071243580937,Brushing Teeth,Yes
0.2,0.054356348562701294,-0.06913025736602121,0.25584908101102627,0.06440728931640416,-0.040749662135698854,0.001661007111509176,-0.028123132600872777,0.04763324496602857,0.9946306159221183,0.001986087472961449,0.00011642733806102508,0.0010766768669920723,Brushing Teeth,Yes
0.22,0.10558745968383644,-0.15258821882118845,0.03653253970536136,0.039672393431628206,-0.0326983170684735,-0.006721741755488822,-0.015753355407719875,0.04711040128588347,0.9950249595990523,0.002022620012666811,0.00022201479774486152,0.0009240886481708838,Brushing Teeth,Yes
0.24,0.13024947011249746,-0.13900449610893484,-0.16074813251621292,0.0629106557392321,-0.04602270847609074,0.012488280998173321,-0.02800596825343551,0.04109084290514656,1.0016171486224008,0.0018618718801505976,0.00035226426785735904,0.0007850841520619491,Brushing Teeth,Yes
