Timestamp,motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionYaw(rad),motionRoll(rad),motionPitch(rad),PredictedClass,UserConfirmation
0.0,-0.32872685128779355,0.10414791739389179,0.07487284793217623,-0.1724509156040395,-0.03731321974709757,-0.1364958077135115,-0.01411823984017676,-0.03825030021005123,0.9578166664356561,7.487284793217624e-05,-0.0003287268512877936,0.00010414791739389179,Mopping_Hoovering,Yes
0.02,-0.19734955468470328,0.19663972290917267,-0.15722079153826848,-0.08413643553478153,-0.09675109860293502,-0.04104067576597968,-0.02209733474148387,-0.03691110999361229,0.9631972746376333,-8.234794360609226e-05,-0.0005260764059724968,0.00030078764030306454,Mopping_Hoovering,Yes
0.04,-0.23345902015804754,0.3945492645190411,0.08299903039302285,-0.1465323471455504,-0.0867624246305643,-0.05965884151770961,-0.016641374857052457,-0.03008912506774092,0.9698132758380696,6.510867869305992e-07,-0.0007595354261305445,0.0006953369048221057,Mopping_Hoovering,Yes
0.06,-0.3737578564771768,0.3092853844271274,-0.091608886731213,-0.18496932454922327,-0.11743976844757743,-0.018709231471491963,-0.01541667266948975,-0.03424435410165702,0.9573273879713771,-9.09577999442824e-05,-0.0011332932826077211,0.001004622289249233,Mopping_Hoovering,Yes
0.08,-0.11660532720171685,0.4437027383470722,-0.26350994177450104,-0.10144973851132916,-0.08452453350488168,-0.06098967456498577,-0.025451232062160777,-0.0417899981484524,0.9641977476196878,-0.0003544677417187834,-0.0012498986098094381,0.001448325027596305,Mopping_Hoovering,Yes
0.1,-0.373553829099795,0.5189925802745973,-0.21715930090696772,-0.111718080899464,-0.039998274209371076,-0.09012019812739405,-0.02080320137515129,-0.03460018461133361,0.9565408020430771,-0.0005716270426257512,-0.0016234524389092332,0.0019673176078709026,Mopping_Hoovering,Yes
0.12,-0.26025591939671855,0.47254699931438865,-0.18012207591072493,-0.17705182729975472,-0.12866347356580893,-0.05334557825460299,-0.015396561789273658,-0.02944707006826631,0.9540347326051813,-0.0007517491185364761,-0.0018837083583059515,0.002439864607185291,Mopping_Hoovering,Yes
0.14,-0.5572424879793217,0.4526923011389667,-0.35926262583768953,-0.03621697834593708,-0.05504260801921676,-0.12045976829995643,-0.020417490634597853,-0.03522477281401868,0.9565341215113204,-0.0011110117443741657,-0.0024409508462852735,0.0028925569083242575,Mopping_Hoovering,Yes
0.16,-0.5768112747785821,0.5261276934411683,-0.23481728851559389,-0.12961267970920673,-0.07861096747596565,-0.0565910165176955,-0.023082749519767593,-0.03789208134992428,0.9635995647420611,-0.0013458290328897595,-0.0030177621210638553,0.003418684601765426,Mopping_Hoovering,Yes
0.18,-0.47004418259765823,0.6459595626704546,-0.09578086291997222,-0.16172736383345046,-0.04612994086102161,-0.030115753816364915,-0.013216172247183957,-0.03014507657071012,0.966485486770331,-0.001441609895809732,-0.003487806303661514,0.00406464416443588,Mopping_Hoovering,Yes
0.2,-0.4488231562233811,0.7350455880413737,-0.4336211299270583,-0.144267994724687,0.009450575379497096,-0.1100154239534417,-0.017693010581480127,-0.04131461109892809,0.956492392656171,-0.00187523102573679,-0.003936629459884895,0.0047996897524772535,Mopping_Hoovering,Yes
0.22,-0.583752562041618,0.7901889920852915,-0.3369786128254336,-0.10481165136194646,0.00717580671084701,0.108105527270335,-0.02314682094889734,-0.034138227904920875,0.9611845675560468,-0.0022122096385622236,-0.0045203820219265126,0.0055898787445625465,Mopping_Hoovering,Yes
