Timestamp,motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionYaw(rad),motionRoll(rad),motionPitch(rad),PredictedClass,UserConfirmation
0.0,-0.022864567174837543,0.5254771034848895,-0.37100252832729214,0.06767113613717994,0.03499347900133661,0.019477433795811523,0.011115066784819903,-0.011054427911142879,0.9586058482896412,-0.0003710025283272921,-2.2864567174837545e-05,0.0005254771034848896,Walking,Shelving Items
0.02,-0.0825722841315463,0.359548675343906,-0.23365603454763256,0.05460456121456772,0.05746109229438837,-0.03455933612424581,-0.0011804857620561354,-0.012918977450639206,0.9690707570078626,-0.0006046585628749247,-0.00010543685130638384,0.0008850257788287956,Walking,Shelving Items
0.04,-0.05540842265025477,0.3658886012109172,-0.39763083185741194,0.09928659091085051,0.013835727043026701,-0.01688128041491524,0.0015581586307230454,-0.00166663467252667,0.9651746368002693,-0.0010022893947323366,-0.00016084527395663863,0.001250914380039713,Walking,Shelving Items
0.06,-0.0821240274540775,0.23415641347740826,-0.25481315850175035,0.0958320305792121,0.02298352700447716,-0.10113934908905811,0.010149497057308424,-0.006413203472703897,0.9621017911320918,-0.001257102553234087,-0.0002429693014107161,0.0014850707935171212,Walking,Shelving Items
0.08,-0.05117558054595168,0.2544232950322982,-0.2469497302750398,0.11632484799111724,0.0027222441388094483,-0.05764412921401831,0.007025600934636673,-0.011623484146017734,0.975081757588533,-0.0015040522835091268,-0.0002941448819566678,0.0017394940885494194,Walking,Shelving Items
0.1,0.01323176824245112,0.3825138341624879,-0.17461849796576023,0.09678271313551223,-0.05995328985579921,-0.09280106214947655,0.00992410286963239,-0.012410053010671943,0.959689590415646,-0.0016786707814748871,-0.0002809131137142167,0.0021220079227119073,Walking,Shelving Items
0.12,-0.10061467374329722,0.2921264888777891,-0.05334780182972722,0.1307460653516571,-0.050907806024327255,-0.018833908223190407,0.008440926471617522,-0.007147278040021899,0.9675297760930731,-0.0017320185833046141,-0.0003815277874575139,0.0024141344115896964,Walking,Shelving Items
0.14,-0.02188615674539207,0.313106000119596,0.07155573584711061,0.10920105112018301,0.005846758076384991,-0.06503311312266079,0.004385869315096633,-0.006436292720137967,0.9702144411685067,-0.0016604628474575036,-0.000403413944202906,0.0027272404117092927,Walking,Shelving Items
0.16,-0.12555673219855026,0.23516033907443548,-0.059371719646281976,0.0705247280202264,-0.03708225536662884,-0.0843636112211391,0.015025157623671858,-0.009779206819712302,0.956196944353688,-0.0017198345671037855,-0.0005289706764014562,0.0029624007507837286,Walking,Shelving Items
0.18,-0.1533143047847452,0.10731070712420965,0.02307779663236497,0.17107737901802067,-0.07391370503438455,-0.05915958323442146,0.020164599339053513,-0.007748633107104635,0.9641631212798953,-0.0016967567704714208,-0.0006822849811862014,0.0030697114579079383,Walking,Shelving Items
0.2,-0.05528571850277127,-0.12365007529224271,0.04030393167413952,0.20331612008119596,-0.022715953357680604,-0.0879067236655897,0.013557405950705715,-0.004889699732321556,0.963175581417858,-0.0016564528387972809,-0.0007375706996889728,0.002946061382615696,Walking,Shelving Items
0.22,-0.19530370712618444,0.007088364411761007,0.024427828993446893,0.10694389739996846,-0.12223082879571172,-0.01669227998573767,0.011082492820876085,-0.004717712773017311,0.9587408808966055,-0.001632025009803834,-0.0009328744068151572,0.002953149747027457,Walking,Shelving Items
0.24,-0.12470467923080177,0.12140775296525019,0.24414957222437791,0.13528338034109896,-0.08990973088842774,-0.041300626359831616,0.022378819926932685,-0.013939894121867122,0.9561461949811239,-0.0013878754375794564,-0.0010575790860459589,0.0030745574999927073,Walking,Shelving Items
0.26,0.021185561135362074,0.0910076794437789,0.15882835634636652,0.08723944737566877,-0.03721444407290153,-0.06266060761875777,0.016908591851206665,-0.008703331196672888,0.9676786384670003,-0.0012290470812330897,-0.0010363935249105966,0.003165565179436486,Walking,Shelving Items
0.28,-0.1429552748299626,-0.018667391683208474,0.3609948467976775,0.16060380816523726,-0.11744608410221703,-0.06265177696758188,0.013843068422940152,0.0028673502510795125,0.9717400067905321,-0.000868052234435412,-0.0011793487997405594,0.003146897787753277,Walking,Shelving Items
0.3,-0.0021973401994882236,-0.11794097468831921,0.32801856439158134,0.14439279990373513,-0.11252966429850589,-0.04607699475854154,0.010102723218162515,-0.015504995749458524,0.962356530289115,-0.0005400336700438307,-0.0011815461399400475,0.0030289568130649584,Walking,Shelving Items
0.32,-0.007161958240024663,-0.20580654217521044,0.3473984320648782,0.09957803486401712,-0.15287749446665375,-0.02285677700146506,0.019401142401662727,-0.019611222730691862,0.95895301359077,-0.00019263523797895244,-0.001188708098180072,0.0028231502708897477,Walking,Shelving Items
0.34,-0.15964122890064436,-0.20162250562476228,0.38058493091025286,0.10589158608765,-0.0983028763125139,-0.020759530245101042,0.008869775137637988,-0.013120219149458988,0.9576419328897682,0.00018794969293130042,-0.0013483493270807162,0.0026215277652649853,Walking,Shelving Items
0.36,-0.11076556341273229,-0.20923844809077316,0.3643691839887973,0.1726242514748385,-0.08188775239869249,-0.007112881492512069,0.010317239326296676,-0.014215835094590828,0.9640500243448348,0.0005523188769200977,-0.0014591148904934486,0.002412289317174212,Walking,Shelving Items
0.38,-0.17644319166424094,-0.23357987317387163,0.3243614245779925,0.07143547100508058,-0.15667405363273287,-0.01645263348232373,0.00801900584296316,-0.013737511961908888,0.9650923641468021,0.0008766803014980903,-0.0016355580821576896,0.0021787094440003404,Walking,Shelving Items
0.4,-0.1043229684007847,-0.20449765602696957,0.3645847634674318,0.0604959778477292,-0.0678402649618561,-0.029098454972097773,0.01090218945364263,-0.014613620050226352,0.9642110272021704,0.001241265064965522,-0.0017398810505584743,0.001974211787973371,Walking,Shelving Items
0.42,-0.023736766945806412,-0.2814701288340889,0.4689843875896823,0.09234187575798963,-0.07174970106701707,0.014959653544322066,0.013927085762965755,-0.019794836002549856,0.9659271721319911,0.0017102494525552043,-0.0017636178175042807,0.0016927416591392822,Walking,Shelving Items
0.44,-0.13075968453937148,-0.42877146576098,0.3323073165712176,0.0385927376557864,-0.044281763205389714,0.023299010527780096,0.0033954959677931183,-0.016584577158798783,0.9602974486283009,0.0020425567691264215,-0.0018943775020436524,0.0012639701933783022,Walking,Shelving Items
0.46,-0.17867191074804478,-0.22866904955247763,0.4061015112437412,0.13244837362554118,-0.021796515020092867,0.04032732226207613,0.010753742955669419,-0.007518598792764807,0.9561633830897392,0.0024486582803701627,-0.002073049412791697,0.0010353011438258245,Walking,Shelving Items
0.48,-0.07916910066906377,-0.2374161276478344,0.3959954068813721,0.024350406662246686,-0.04341123479188675,-0.01415923386188537,0.010594988921315348,-0.00768720321178307,0.9704104918048616,0.002844653687251535,-0.0021522185134607605,0.00079788501617799,Walking,Shelving Items
0.5,-0.04917890327169514,-0.2320138272830917,0.3662531607442011,0.03748642738454251,-0.09960167542990137,-0.011560433244539337,0.01306987052426546,-0.015259274734874243,0.9666731832324772,0.0032109068479957356,-0.0022013974167324557,0.0005658711888948983,Walking,Shelving Items
0.52,-0.007088641518319054,-0.1907720516470967,0.29550183674895336,0.01254538959635549,-0.07018386559275606,0.034965400455869135,0.012355244070688208,-0.0033083838593933965,0.9596881486056886,0.0035064086847446893,-0.0022084860582507744,0.0003750991372478016,Walking,Shelving Items
0.54,0.04313461681311863,-0.2081317056521051,0.2840138515077425,0.016734287081094104,-0.060417678826972104,0.0731049580880822,0.011383267182532512,-0.012596860644594586,0.9651676427024598,0.0037904225362524317,-0.002165351441437656,0.0001669674315956965,Walking,Shelving Items
0.56,0.06268601460489806,-0.3391965673981529,0.24855722749677658,0.03950410529286341,-0.04266604877008948,0.0798731617274291,0.011655935187163506,-0.021059823629102855,0.9681633227028904,0.004038979763749209,-0.002102665426832758,-0.00017222913580245642,Walking,Shelving Items
0.58,-0.059650528050818635,-0.2943789811242753,0.31071642552637546,0.013990489111851905,-0.05334220862341332,0.08816224175314585,0.018277351715447955,-0.019847070905490077,0.9620691419195178,0.004349696189275584,-0.002162315954883577,-0.0004666081169267317,Walking,Shelving Items
0.6,0.058887620282403394,-0.19283663335817314,0.07494666705674384,-0.0404707271742347,-0.026732318469671026,0.08862288496830976,0.017005737146993154,-0.02430329625911149,0.9561049761781144,0.004424642856332327,-0.0021034283346011732,-0.0006594447502849049,Walking,Shelving Items
0.62,0.027497181784665627,-0.24610577742576922,0.13561982214578736,-0.012428841040727131,-0.05603860211062615,0.023291793676917714,0.015786557769913834,-0.020416156836724174,0.9576835855928155,0.004560262678478115,-0.0020759311528165078,-0.0009055505277106741,Walking,Shelving Items
0.64,0.0551127257824988,-0.28594785910807285,0.2120416802973391,0.013871559941042211,0.02015298669464356,0.0876198557406629,0.016744187985757174,-0.027747713357357873,0.9573840652863688,0.0047723043587754544,-0.002020818427034009,-0.0011914983868187472,Walking,Shelving Items
